state,state_ansi,county,county_ansi,fips5,ag_district,ag_district_code,year,produced_soy,acres_planted,acres_harvested,production_bu,yield_bu_ac,yield_kg_ha,production_tonnes,area_harvested_ha
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2005,1.0,17000,16900,692900,41.0,2757.28957045627,18857.61995,6839.1873498
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2006,1.0,19000,18900,831600,44.0,2959.0424658555094,22632.4098,7648.5586338
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2007,1.0,13000,12900,477300,37.0,2488.285709923951,12989.958149999999,5220.4447818
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2008,1.0,13000,12800,576000,45.0,3026.293430988589,15676.128,5179.9762176
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2009,1.0,15000,14900,655600,44.0,2959.0424658555094,17842.4818,6029.816065800001
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2010,1.0,15000,14500,729000,50.3,3382.7235461939117,19840.0995,5867.941809
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2011,1.0,13000,12900,563000,43.6,2932.1420798022777,15322.3265,5220.4447818
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2012,1.0,13000,12900,534000,41.4,2784.189956509502,14533.077,5220.4447818
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2014,1.0,17100,16600,787000,47.4,3187.6957473079806,21418.5985,6717.7816572
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2015,1.0,16300,15800,872000,55.2,3712.2532753460027,23731.916,6394.033143600001
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2017,1.0,21500,21300,1142000,53.6,3604.6517311330754,31080.101,8619.8041746
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2018,1.0,27000,25700,1506000,58.6,3940.906556798474,40986.543,10400.420999400001
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2019,1.0,16900,16700,783000,46.9,3154.0702647414405,21309.7365,6758.250221400001
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2020,1.0,22800,22700,1228000,54.1,3638.277213699615,33420.634,9186.3640734
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2022,1.0,26400,26300,1519000,57.8,3887.10578469201,41340.3445,10643.2323846
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2023,1.0,19500,19400,1158000,59.7,4014.8826184448617,31515.549,7850.9014548000005
ILLINOIS,17,CALHOUN,013,17013,WEST SOUTHWEST,60,2025,1.0,19800,19600,1113000,56.8,3819.85481955893,30290.8515,7931.8385832
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1980,1.0,10500,10500,388600,37.0,2488.285709923951,10575.943299999999,4249.199241
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1981,1.0,9400,9300,386200,41.5,2790.91505302281,10510.6261,3763.5764706
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1982,1.0,8800,8800,347400,39.5,2656.4131227566504,9454.6647,3561.2336496000003
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1983,1.0,9800,9800,367000,37.5,2521.911192490491,9988.0885,3965.9192916
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1984,1.0,13700,13500,454400,33.5,2252.907331958172,12366.723199999999,5463.2561670000005
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1985,1.0,14200,14000,619900,44.5,2992.6679484220494,16870.88845,5665.598988
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1986,1.0,14800,14700,616600,42.0,2824.54053558935,16781.0773,5948.8789374
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1987,1.0,13500,13400,628800,47.0,3160.7953612547485,17113.106399999997,5422.7876028
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1988,1.0,14800,14400,448900,31.0,2084.7799191254726,12217.03795,5827.4732448
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1989,1.0,17000,16900,780500,46.0,3093.544396121669,21241.69775,6839.1873498
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1990,1.0,15500,15300,744000,48.5,3261.6718089543683,20248.332,6191.6903226
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1991,1.0,18000,17900,939750,52.5,3530.675669486687,25575.766125,7243.8729918
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1992,1.0,20000,19800,861300,43.5,2925.4169832889697,23440.71015,8012.7757116
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1993,1.0,23000,22000,913000,41.5,2790.91505302281,24847.7515,8903.084124
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1994,1.0,25000,24800,1351600,54.5,3665.177599752847,36784.4698,10036.203921600001
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1995,1.0,29000,28800,1483200,51.5,3463.4247043536075,40366.0296,11654.9464896
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1996,1.0,32000,31900,1531200,48.0,3228.0463263878282,41672.3736,12909.4719798
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1997,1.0,39000,38900,1964450,50.5,3396.1737392205278,53463.48897499999,15742.271473800001
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1998,1.0,45000,44900,2514400,56.0,3766.0540474524664,68430.6532,18170.3853258
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,1999,1.0,49000,48700,2629800,54.0,3631.552117186307,71571.3219,19708.1907654
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2000,1.0,53000,52800,2587200,49.0,3295.2972915209084,70411.94159999999,21367.4018976
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2001,1.0,59000,58600,3223000,55.0,3698.8030823193867,87715.5565,23714.578621200002
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2002,1.0,60000,59700,3402900,57.0,3833.305012585546,92611.62495,24159.7328274
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2003,1.0,56000,55900,1956500,35.0,2353.7837796577915,53247.12575,22621.927387800002
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2004,1.0,54000,53900,3018400,56.0,3766.0540474524664,82147.26520000001,21812.5561038
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2005,1.0,50000,49800,2838600,57.0,3833.305012585546,77253.91829999999,20153.3449716
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2006,1.0,55000,54700,3172600,58.0,3900.555977718626,86343.8953,22136.3046174
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2007,1.0,35000,34800,1774800,51.0,3429.799221787068,48302.0694,14083.060341600001
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2008,1.0,43000,42600,2087400,49.0,3295.2972915209084,56809.634699999995,17239.6083492
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2009,1.0,43000,42900,2359500,55.0,3698.8030823193867,64214.97225,17361.0140418
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2010,1.0,35000,34000,2004000,58.9,3961.0818463383976,54539.862,13759.311828
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2011,1.0,33000,32900,2097000,63.7,4283.886478977181,57070.9035,13314.157621800001
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2012,1.0,34000,33900,2001000,59.0,3967.806942851706,54458.2155,13718.843263800001
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2013,1.0,32200,32200,1865000,57.9,3893.830881205318,50756.9075,13030.8776724
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2014,1.0,42200,41900,2532000,60.4,4061.9582940380174,68909.646,16956.3283998
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2015,1.0,41800,41300,2628000,63.6,4277.1613824638725,71522.334,16713.517014600002
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2016,1.0,43400,43100,2974000,69.0,4640.316594182504,80938.897,17441.9511702
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2017,1.0,47100,46800,3010000,64.3,4324.237058057029,81918.655,18939.288045600002
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2018,1.0,44000,42600,2935000,68.9,4633.591497669196,79877.4925,17239.6083492
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2019,1.0,39000,38700,2505000,64.7,4351.137444110261,68174.8275,15661.3343454
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2020,1.0,40900,40700,2772000,68.1,4579.7907255627315,75441.366,16470.7056294
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2021,1.0,49000,48600,3334000,68.6,4613.416208129271,90736.477,19667.722201200002
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2022,1.0,50100,49900,3438000,68.9,4633.591497669196,93566.889,20193.8135358
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2023,1.0,47400,47200,3323000,70.4,4734.467945368816,90437.1065,19101.1623024
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2024,1.0,49200,49100,3452000,70.3,4727.742848855507,93947.906,19870.0650222
ILLINOIS,17,CARROLL,015,17015,NORTHWEST,10,2025,1.0,45600,45300,3216000,71.0,4774.818524448663,87525.048,18332.2595826
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1980,1.0,70300,70000,2508300,36.0,2421.034744790871,68264.63865,28327.99494
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1981,1.0,72700,72000,2915400,40.5,2723.66408788973,79344.0687,29137.366224
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1982,1.0,71400,71000,2907500,41.0,2757.28957045627,79129.06625,28732.680582
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1983,1.0,74100,73500,1951800,26.5,1782.1505760266136,53119.2129,29744.394687
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1984,1.0,70200,69000,2399300,35.0,2353.7837796577915,65298.14915,27923.309298
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1985,1.0,73200,72000,3183000,44.0,2959.0424658555094,86626.9365,29137.366224
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1986,1.0,73700,73000,3208000,44.0,2959.0424658555094,87307.324,29542.051866
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1987,1.0,73800,72100,2519600,35.0,2353.7837796577915,68572.1738,29177.8347882
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1988,1.0,73800,73500,2217400,30.0,2017.5289539923929,60347.649699999994,29744.394687
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1989,1.0,73300,72800,3109100,42.5,2858.1660181558896,84615.71105,29461.1147376
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1990,1.0,68800,68800,2534400,37.0,2488.285709923951,68974.9632,27842.3721696
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1991,1.0,67000,66000,2706000,41.0,2757.28957045627,73645.143,26709.252372
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1992,1.0,69000,68700,2988450,43.5,2925.4169832889697,81332.16097499999,27801.903605400003
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1993,1.0,73000,72000,3132000,43.5,2925.4169832889697,85238.946,29137.366224
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1994,1.0,73000,72400,3366600,46.5,3127.169878688209,91623.70229999999,29299.2404808
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1995,1.0,71000,70500,2784750,39.5,2656.4131227566504,75788.363625,28530.337761000003
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1996,1.0,72000,71600,2792400,39.0,2622.787640190111,75996.5622,28975.4919672
ILLINOIS,17,CASS,017,17017,WEST SOUTHWEST,60,1997,1.0,71000,70800,2832000,40.0,2690.0386053231905,77074.296,28651.7434536
