county_ansi,year,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,zndx07,zndx08,zndx_jja,pdsi_may
041,1999,8.74,3.85,44.4,53.6,51,41.9,89.1,83.1,84.9,-0.58,-1.22,-1.04,-0.95,-2.1,0.15,-0.24,-1.1
041,2000,5.66,3.2,38.9,54,53.5,46.3,82.8,84.7,82.8,1.22,1.3,1.49,1.34,0.62,0.96,1.75,-3.55
041,2001,4.39,5.32,47,53.4,52.2,43.3,86.3,85.5,84.17,-1.5,0.4,0.66,-0.15,1.21,0.9,0.57,-1.53
041,2002,7.92,4.74,42.6,47.8,56.7,42.1,90.1,85.3,86.8,-0.35,-0.37,-0.42,-0.38,-0.18,-0.24,-0.49,3.72
041,2003,3.8,2.65,42.7,51.1,52.4,42.4,85.5,86.1,83.47,0.08,1.08,0.7,0.62,3.03,-0.81,0.47,0.39
041,2004,8.46,7.34,42.6,56.5,55,44.6,82.1,79.6,80.83,0.82,1.22,1.69,1.24,1.46,1.78,0.85,1.16
041,2005,9.82,6.73,43.4,48.4,58.6,44.4,86.8,85.9,86.17,-1.99,-2.18,-1.98,-2.05,-1.17,-0.07,-1.2,-1.34
041,2006,7.23,4.81,44.3,52,53.1,40.3,87.1,83.9,84.6,-1.59,-1.64,-1.64,-1.62,-0.65,-0.51,-0.96,-1.14
041,2007,7.92,6.81,39,56.3,57.3,49.1,83.2,89.4,85.77,-1.84,-1.72,-2.19,-1.92,-0.22,-1.93,-0.99,-1.75
041,2008,10.79,5.93,41.2,48.3,57.1,43.4,84.2,82.8,83.83,2.66,4.12,3.09,3.29,5.2,-1.8,2.57,1.36
041,2009,5.82,5.79,41.9,52.4,56.1,42.5,79.7,81.4,81.57,4.35,4.39,4.81,4.52,1.46,2.64,2.22,3.9
041,2010,5.82,8.18,46.3,54.6,55.7,42.7,87.2,88.7,86.9,3.43,3.74,-0.59,2.19,1.99,-1.76,1.15,2.62
041,2011,6.63,6.06,43.3,52.5,53.5,42.7,89.8,86.9,86.67,1.61,-0.66,-1.56,-0.2,-1.97,-2.9,-1.41,1.55
041,2012,5.84,8.93,42.7,56.3,53.5,42.4,94.7,87.1,88.87,-3.33,-4.55,-4.44,-4.11,-4.7,-1.07,-2.91,-2.61
041,2013,7.44,3.73,40.3,54.3,56.5,43.7,81.8,83.4,82.27,2.35,2.3,-0.87,1.26,0.56,-2.61,0.1,1.74
041,2014,6.22,4.34,42.1,53.4,53,43.9,80.2,82.3,81.93,0.69,1.01,1.15,0.95,1.18,0.71,1.32,-0.48
041,2015,4.57,3.82,42.4,55.4,58.1,44.6,83.2,83,82.4,1.47,-0.15,-0.43,0.3,-0.45,-0.88,1.03,-0.85
041,2016,5.54,12.39,41.5,51.2,60,49.1,84.3,85,85.13,-0.69,0.41,0.97,0.23,1.22,1.8,0.83,-0.57
041,2017,5.2,4.39,46,52,56.2,48.6,86.5,82.2,84.47,-0.6,-0.42,-1.06,-0.69,0.35,-2.06,-1.17,1.35
041,2018,9.72,3.64,34,60.3,60.4,44,84.1,84.2,84.4,1.84,2.17,2.14,2.05,1.54,0.58,1.85,0.78
041,2019,9.81,6.21,42.3,53.7,60.7,44.1,87.2,82.9,83.97,3.05,2.56,2.41,2.67,-0.53,0.34,0.3,2.99
041,2020,11.84,4.21,37.7,50.5,54.4,40.9,86.9,82.9,84.9,2.96,3.29,-0.47,1.93,1.91,-1.4,0.39,3.05
041,2021,8.27,4.16,41.3,50,58.1,51.6,84.3,86.7,85.17,1.14,1.24,1.24,1.21,0.64,0.38,1.39,0.11
041,2022,9.47,3.94,39.9,55.3,55.4,40.7,85.6,83.5,85,-1.45,-1.56,-0.97,-1.33,-0.77,1.29,-0.81,-0.52
041,2023,9.08,3.99,40.1,52.4,56.1,45.7,85.4,83.8,84.37,-2.29,-1.95,-1.56,-1.93,0.31,0.56,-0.18,-2.03
041,2024,7.59,3.3,44.4,56.6,56.6,43.7,83.4,83.6,84.1,-1.98,-0.77,-0.65,-1.13,3,0.11,0.22,-1.3
041,2025,3.92,6.86,42.7,51.8,54.9,47,87.7,84.2,85.47,-1.95,-1.39,-1.97,-1.77,1.08,-2.15,-0.64,-1.85
043,1980,3.43,5.86,36.8,48,54.4,37.5,85.4,82.8,81.87,0.58,0.6,1.69,0.96,0.25,3.45,1.24,0.64
043,1981,2.62,3.64,40.7,44.4,52.2,39,80.4,79.6,79.97,2.2,2.42,3.05,2.56,1.34,2.63,1.97,1.73
043,1982,6.91,3.07,33.2,53.3,52.4,42.1,82.9,78.4,78.6,1.04,2.3,2.16,1.83,4.1,0.29,1.14,1.51
043,1983,5.49,12.08,35.4,45,52.4,43,88.2,87,85.4,3.93,4.1,3.14,3.72,1.7,-1.6,-0.04,4.47
043,1984,5.57,8.02,37.8,45.5,51.2,45.3,82.5,85.4,83.23,-0.32,-0.81,-1.53,-0.89,-1.58,-2.4,-1.64,3.34
043,1985,8.96,5.89,43,50.3,55.7,43.5,82.9,79.1,79.7,-1.72,-1.62,-1.71,-1.68,-0.24,-0.78,-0.96,-1.22
043,1986,3.88,9.11,40.3,49.9,57,44.1,84.2,78.7,80.63,0.07,0.41,-0.44,0.01,1.06,-1.33,-0.02,-1.4
043,1987,3,2.78,38.8,52,53.5,35.8,86,80.6,83.6,-1.71,-1.62,3.17,-0.05,-0.25,9.51,2.67,-1.44
043,1988,5.44,7.42,37,47.8,53.7,35.6,88.5,86.6,86.93,-2.28,-2.6,-2.82,-2.57,-1.66,-1.48,-2.29,-1.15
043,1989,3.33,7.57,35.8,45.9,50.7,40.9,83.2,80.4,80.6,-2.23,0.89,1.19,-0.05,2.67,1.18,1.06,-2.23
043,1990,7.96,2.69,38.6,46.3,55.4,38.9,80.6,80.1,80.33,2.61,2.71,3.12,2.81,1.09,2.09,1.58,2.33
043,1991,5.24,7.51,41.6,55,52.8,42.8,86.8,84.3,85.23,-1.4,-2.47,-3.12,-2.33,-3.62,-2.73,-3.52,3.09
043,1992,4.77,4.88,36.5,44.9,51.9,40,78.5,77,77.93,-2.41,0.33,0.09,-0.66,0.98,-0.61,-0.91,-1.54
043,1993,7.69,8.77,36.3,48.7,50.1,38.7,82.6,81.8,80.6,4.37,3.78,3.9,4.02,-0.42,1.52,2.81,2.15
043,1994,5.07,2.73,39.3,45.1,55,43.9,82.2,77.8,80.9,0.39,-0.48,0.84,0.25,-1.44,2.53,0.75,-2
043,1995,5.67,7.67,35.8,47.4,50.5,42.6,86.6,86.9,85.47,-0.89,-1.11,-1.13,-1.04,-0.92,-0.4,-1.33,2.07
043,1996,2.92,4.69,34.2,45.9,53.3,41.4,80.2,82.2,80.37,1.67,3.35,2.56,2.53,5.56,-1.33,2.01,1.19
043,1997,9.13,3.52,33.6,42.5,53.2,41.8,83.9,78.8,80.9,-0.56,-0.85,-0.23,-0.55,-1.05,1.6,-0.05,-0.37
043,1998,7.93,3.29,39.7,53.5,56.5,44.2,84,83,82.13,1.06,0.57,1.07,0.9,-1.16,1.68,0.55,0.77
043,1999,6.53,3.15,40,50.7,49.7,39.6,88,80,82.97,2.71,-0.42,-0.59,0.57,-1.25,-0.66,-0.08,2.4
043,2000,3.7,3.26,36.5,51.8,53.7,44.9,80.4,82.2,80.13,1.56,1.79,1.47,1.61,1.2,-0.42,1.15,0.75
043,2001,5.27,5.46,41,50.3,51.6,43.1,85.8,83.3,82.47,-0.88,-1.15,0.23,-0.6,-1.09,0.68,-0.54,-0.53
043,2002,5.03,2.92,40.2,44.6,55,40.7,87,83.6,84.17,-0.05,-0.61,-0.09,-0.25,-1.69,1.36,-0.16,1.94
043,2003,2.41,2.28,37.1,46.3,52.3,40.3,83,83.7,81.5,0.24,1.29,1.03,0.85,3.23,-0.37,0.2,1.11
043,2004,5.71,7.7,38.4,49.5,54.2,43,80.8,77.3,78.7,1,0.76,1.37,1.04,-0.41,2.05,0.78,0.86
043,2005,7.63,5.36,40.2,45.6,57.9,44.2,86.4,84.2,85.47,-2.75,-3.39,-3.87,-3.34,-2.76,-2.5,-3.19,-1.46
043,2006,7.11,3.66,41.3,49.1,52.2,38.9,85.3,82.2,82.13,0.33,0.03,0.14,0.17,-0.81,0.33,0.13,0.04
043,2007,7.4,6.24,36.4,51.1,55,48.4,83,83.6,82.83,0.58,0.8,2.47,1.28,0.85,5.24,1.4,1.35
043,2008,7.51,4.36,38.9,44,54.9,41.8,83.5,81.9,82.2,1.78,1.84,1.38,1.67,0.75,-0.84,0.14,1.79
043,2009,9.62,6.81,36.8,48.5,54,40.3,78.5,79.4,78.87,5.06,4.21,4.48,4.58,-1,2.12,0.84,5.12
043,2010,3.85,4.61,42.9,51.3,54.4,41.7,86.8,85.3,84.23,3.27,4.29,4.04,3.87,4.08,0.56,2.9,2.14
043,2011,5.97,4.31,38.2,48.6,52.3,41.7,88.4,82.8,83.77,2.96,3.51,3.62,3.36,2.58,1.39,1.69,2.89
043,2012,4.91,5.78,38.6,52.6,51.3,40.2,91.4,83.9,86.5,-2.55,-3.24,-3.22,-3,-2.85,-0.96,-2.37,-1.62
043,2013,7.71,3.01,36,50,54.8,41.7,81.8,82.5,81,2.74,2.19,1.6,2.18,-0.82,-1.09,-0.23,2.61
043,2014,5.5,4.12,36.7,49.3,52.1,41.8,79.2,82,80.8,2.25,2.35,3.57,2.72,1,4.38,3.11,1.04
043,2015,3.18,2.29,37.9,50.6,58.2,44.1,81.8,80.6,80.07,2.85,2.75,2.48,2.69,0.58,0.03,1.89,1.3
043,2016,5.66,10.1,37.4,48.6,59.6,46.6,84,84.2,83.47,2.12,2.96,3.2,2.76,3.15,1.65,1.26,2.75
043,2017,8.94,3.72,41.3,46.2,55.4,47.3,83.1,79.7,81.87,2.88,3.74,3.19,3.27,3.47,-0.5,0.82,3.4
043,2018,7.15,2.68,30.2,54.4,57.5,41.6,84.4,84.5,83.23,4.09,3,2.98,3.36,-2.01,0.88,0.88,3.15
043,2019,7.01,5.44,38.2,47.4,59.6,41.3,86.4,81.4,82.13,4.91,4.7,4.1,4.57,0.9,-0.35,0.27,5.38
043,2020,6.9,3.42,35.8,47.8,53.4,38.2,86.2,84.3,84.73,-0.26,-0.63,-1.62,-0.84,-1.2,-3.15,-1.71,5.74
043,2021,3.78,4.17,39.7,48.2,57.1,50.1,82.3,85.7,83.97,-1.69,-2.03,-2.12,-1.95,-1.53,-0.9,-0.05,-2.74
043,2022,6.7,2.99,36.6,53,55.6,40,83.6,82.3,82.9,-0.72,-0.08,-0.13,-0.31,1.69,-0.18,-0.21,0.05
043,2023,9.1,3.45,38.1,48.6,57.2,44.8,83.8,82,82.43,-2.36,1.73,-0.4,-0.34,5.18,-1.19,0.23,-1.41
043,2024,8.08,3.77,41.4,52.2,56.9,45.2,82.9,83,83.13,0.87,1.35,0.01,0.74,1.7,0.02,0.78,0.75
043,2025,5.2,4.9,39.2,46.9,55.7,47.1,85.9,81.9,83.83,-2.43,-1.73,-1.35,-1.84,1.35,0.62,0.15,-2.15
045,1980,6.67,5.89,38,51,56,38.9,90,87.3,86.33,-0.79,-1.12,0.44,-0.49,-1.23,1.32,0.12,-0.98
045,1981,4.1,2.2,46.2,47.7,53.2,41.1,84.2,81.6,83.27,1.22,1.78,2.92,1.97,2.06,3.95,1.62,1.79
045,1982,10.94,4.25,36.2,55.9,53.6,43,85,81.4,81.23,2.23,2.87,2.72,2.61,2.6,0.44,1.29,2.18
045,1983,4.74,9.4,38.6,48.4,54.1,44.8,89.8,89.4,87.67,2.14,1.53,1.5,1.72,-1.15,0.38,-0.1,2.21
045,1984,6.28,8.55,40.7,48,53,49.9,84.6,85.8,85.83,-1.1,-1.46,-1.97,-1.51,-1.43,-1.98,-2.23,2.4
045,1985,11.14,7.46,46,53,54.9,47.1,84.9,80.1,81.7,1.31,1.01,2.12,1.48,-0.49,3.65,1.32,1.17
045,1986,5.08,14.14,42.7,53.6,57.8,44.7,87.8,82.1,84.87,-1.16,-0.85,-1.4,-1.14,0.58,-1.91,-0.65,-1.07
045,1987,3.85,3.44,40,55.9,54.7,36.3,86,85.2,85.67,-2.36,-1.27,-1.66,-1.76,2.53,-1.57,0.25,-2.55
045,1988,8.37,8.75,38.8,50,54.7,36.5,90.4,89.4,89.67,-2.37,-2.21,-2.96,-2.51,-0.26,-2.93,-2.32,-1.24
045,1989,6,9.34,39.9,47.8,52.6,44.3,84.4,82.9,83.23,0.82,1.85,2.81,1.83,3.35,3.44,1.74,1.5
045,1990,8.73,2.85,40.1,50,56.6,41,84.5,82.3,82.97,2.82,2.92,3.39,3.04,1.17,2.31,1.65,2.6
045,1991,6.78,11.46,46,58.8,54.1,46,87.8,86.1,86.8,-1.54,-1.98,-1.89,-1.8,-1.8,-0.36,-1.42,-0.94
045,1992,6.14,5.51,40.6,49.3,53.4,41.9,82.4,79.6,81,-1.51,1.57,1.41,0.49,4.7,0.03,0.79,-0.8
045,1993,9.46,11.16,40.1,52.3,51.7,40.3,85.9,85,84.03,2.56,2.69,3.53,2.93,1.19,3.34,1.63,2.72
045,1994,4.37,8.66,42.4,47.8,53.3,44.7,84.4,81.6,84.07,-0.77,-0.96,-0.78,-0.84,-0.8,0.24,-0.68,-0.31
045,1995,6.77,6.03,40.1,50.8,51.3,44,86.8,89.1,86.47,-0.24,-0.7,-0.39,-0.44,-1.46,0.74,-0.48,0.61
045,1996,6.45,4.37,36.7,52.2,52.1,42.7,84.4,84.8,83.8,2.43,1.91,1.3,1.88,-0.81,-1.25,-0.46,2.47
045,1997,10.89,6.31,35.6,45.7,54,42.6,86.2,80.5,82.07,-0.25,-0.82,-0.14,-0.4,-1.81,1.8,0,-0.28
045,1998,9.93,4.26,43.3,56.8,58.1,45.4,84.2,84.8,83.57,3.15,2.95,3.01,3.04,0.39,1.09,2.39,1.39
045,1999,10.82,4.35,44.2,52.7,51,41.6,89.2,84.2,85.23,-0.47,-0.97,-1.22,-0.89,-1.64,-1.05,-0.65,-0.8
045,2000,6.71,3.06,39,53.8,52.9,46.3,82.5,84.2,82.63,1.07,1.03,1.49,1.2,0.22,1.68,1.7,-3.47
045,2001,4.64,5.43,46.9,53.6,52.1,43.2,85.6,85,83.6,-1.52,0.97,1.17,0.21,2.91,0.9,1,-1.4
045,2002,8.89,5.22,43.2,48.5,56.7,42.1,89.9,85.9,86.9,-0.45,-0.87,-1.2,-0.84,-1.42,-1.23,-1.33,4.14
045,2003,4.41,3.61,42.2,51.2,51.9,41.8,85.2,85.3,83.13,0.07,0.98,0.82,0.62,2.75,-0.17,0.65,0.31
045,2004,8.69,7.71,42.9,56.8,55,43.8,82.4,80.3,81.3,1.04,1.23,1.57,1.28,0.87,1.41,0.53,1.41
045,2005,11.37,7.44,42.7,47.6,57.2,43.8,87.6,85.9,86.3,-1.73,-1.7,-1.31,-1.58,-0.43,0.64,-0.55,-1.24
045,2006,8.04,4.51,44.3,51.5,52.9,40.6,86.8,84.4,84.7,0.71,0.96,1.11,0.93,0.96,0.75,0.79,0.55
045,2007,9.17,8.05,38.8,56.1,57.1,49,83.8,90,86.4,-1.5,-1.51,-1.53,-1.51,-0.5,-0.52,-0.61,-1.38
045,2008,11.28,6.25,40.9,48,56,42.4,84.9,83.3,84.3,3.63,4.03,3.15,3.6,2.32,-1.39,2.33,1.8
045,2009,6.71,6.36,41.8,51.8,55.2,41.9,79.7,82.3,81.9,3.87,4.09,4.41,4.12,1.86,2.24,1.87,3.75
045,2010,5.48,7.06,46.4,54.5,55.4,41.4,87.9,89.3,87.7,1.36,1.47,-0.8,0.68,0.77,-2.4,0.72,0.1
045,2011,9.93,5.7,43.2,52.2,53.6,41.7,90,86.2,86.5,3.13,2.34,1.45,2.31,-1.4,-1.96,-0.69,3.02
045,2012,6.11,11.68,42,56,53,41.8,95.5,87.3,89.4,-3.07,-4.55,-4.33,-3.98,-5.4,-0.75,-3.17,-2.17
045,2013,8.77,4.92,40.1,53.8,55.6,43.4,81.6,83,81.9,1.84,1.73,-0.75,0.94,0.25,-2.24,-0.31,1.66
045,2014,7.13,6.41,41.7,52.7,52,43.6,80.3,82.4,82.03,0.86,0.78,1.09,0.91,0.03,1.16,0.97,0.32
045,2015,5.83,4.89,42,54.3,57,44.3,83.3,83.2,82.57,2.24,-0.15,-0.61,0.49,-0.44,-1.44,0.8,0.91
045,2016,6.38,13.19,40.9,50.2,59.3,48.5,84.5,85.2,85.2,0.76,1.45,2.13,1.45,2.32,2.49,1.71,0.72
045,2017,5.8,3.9,45.2,51.4,55.1,47.8,86.1,82.1,84.17,-0.18,-0.23,-0.62,-0.34,-0.21,-1.24,-0.66,1.57
045,2018,10.66,4.16,33.6,58.5,59.3,43.7,84.8,83.7,84.47,2.05,2.03,2.22,2.1,0.55,1.19,1.18,1.62
045,2019,11.24,6.49,41.6,52.5,59.7,43.5,87,82.8,83.67,3.85,3.13,3.09,3.36,-0.98,0.83,0.78,3.38
045,2020,11.97,4.97,37,49.2,53.5,40.8,86.4,82.3,84.4,2.48,3.79,3.04,3.1,4.72,-1.08,1.59,2.34
045,2021,9.42,5.86,40.8,48.1,57.2,51.3,84.1,86.8,85.13,2.37,2.52,2.23,2.37,1.2,-0.09,1.4,1.49
045,2022,10.38,4.76,39.2,54.1,54.5,39.7,85.8,83.9,85.2,-1.02,-1.01,-0.56,-0.86,-0.28,1.04,-0.57,-0.21
045,2023,11.26,3.88,38.9,50.5,54.8,45,85.7,84.1,84.53,-1.17,-1.09,-0.98,-1.08,-0.1,-0.02,-0.31,-1.01
045,2024,7.87,3.02,44.3,55.9,55.6,42.8,83.9,84.4,84.53,-2.36,-1.48,-1.71,-1.85,1.91,-1.15,-0.57,-1.71
045,2025,5.1,6.65,42.6,51.3,53.7,45.6,88.2,83.6,85.4,-2.41,-2.03,-2.46,-2.3,0.4,-1.93,-0.41,-2.79
047,1980,8.09,7.84,41.8,54,58.7,41.7,92.5,92.6,90.33,-0.98,-1.35,-1.94,-1.42,-1.43,-2.17,-1.16,-1.13
047,1981,4.59,3.33,49.2,50.4,55.2,43.9,87.5,84.3,85.9,-0.76,-0.5,-0.28,-0.51,0.54,0.51,-0.41,1.82
047,1982,11.75,6.37,39.7,58.3,56.1,45.8,87.4,83.9,83.83,0.03,0,0.05,0.03,-0.07,0.15,0.06,-0.63
047,1983,6.22,14.43,39.8,51.5,57.2,47.2,92,93.7,90.2,3.26,-0.67,-1.49,0.37,-2,-2.67,-1.29,3.33
047,1984,10.02,11.31,44.1,51.3,55.2,52.6,87.2,87.5,87.73,-1.16,-1.66,-2.27,-1.7,-1.87,-2.34,-2.46,-0.12
047,1985,11.38,11.98,48.5,55.4,56.4,49.6,87.2,83,83.77,2.11,1.38,2.69,2.06,-1.55,4.38,1.98,1.2
047,1986,8.07,12.12,46.8,56.2,61.2,47.5,90.4,83.2,86.7,-0.79,0.81,0.86,0.29,2.44,0.38,0.82,-0.75
047,1987,5.37,4.5,41.8,58.1,55.6,38,88.3,88.8,87.97,-1.86,-0.71,-1.3,-1.29,2.87,-2,0.46,-2.26
047,1988,11.67,8.47,42.4,51.9,56.7,38.7,90.7,90.9,90.7,-2.12,-1.71,-2.53,-2.12,0.59,-3,-1.81,-1.24
047,1989,16.5,8.32,43.8,50,56.7,45.8,86.4,86,85,2.04,2.07,2.6,2.24,0.73,2.23,1.44,1.77
047,1990,10.78,3.27,42.2,52.5,58.7,42.8,87.7,85.6,86.2,1.38,-0.23,-0.69,0.15,-0.68,-1.46,-0.61,1.42
047,1991,10.8,10.58,49.2,61.7,56.9,47.6,89.6,89.3,88.7,-2.06,-2.8,-3.4,-2.75,-2.88,-2.64,-2.65,-1.39
047,1992,6.16,8.15,44.3,52.2,55.2,43.2,86.9,82.6,83.5,-2.49,0.77,0.66,-0.35,2.3,-0.07,0.01,-1.97
047,1993,10.02,7.26,42.3,54.6,54.5,41.9,90.4,87.5,87.43,0.95,1.43,1.18,1.19,1.74,-0.3,0.45,1.09
047,1994,6.43,11.29,45.4,49.9,54.6,46.5,86.7,84.6,86.13,-0.27,-0.64,-0.68,-0.53,-1.19,-0.31,-0.3,-0.52
047,1995,8.68,8.04,42.8,53.8,54.1,45.3,88.6,90.7,88,1.47,-0.42,-0.4,0.22,-1.25,-0.08,-0.32,1.5
047,1996,8.11,6.13,40.5,57,55.5,44.9,85.4,86.9,85.27,2.59,2.34,1.9,2.28,0.04,-0.59,0.47,2.16
047,1997,13.56,8.06,39.4,49.3,55.9,45.8,88.3,83.7,84.2,3.02,-0.4,-0.3,0.77,-1.2,0.17,0.77,2.12
047,1998,9.25,5.92,45.1,59.6,61.4,47.6,86.6,86.3,85.7,1.63,1.72,2,1.78,0.8,1.36,1.38,1.07
047,1999,14.2,5.16,47.7,54,52,43.4,90.2,86.3,86.97,1.77,2.36,-0.4,1.24,2.34,-1.19,0.76,1.55
047,2000,10.91,4.03,41.1,57.4,55.9,48.7,85,85.8,84.73,1.36,1.59,3.13,2.03,1.12,5.11,3.44,-2.05
047,2001,5.34,6.11,49.4,55.4,54.5,44.9,88.1,87.5,86.23,-2.35,-1.69,-1.73,-1.92,1.25,-0.63,-0.13,-2.25
047,2002,10.87,9.06,47.2,51.4,61.3,45.6,92.2,89.9,90.03,-0.42,-1.15,-2.21,-1.26,-2.32,-3.51,-2.37,3.13
047,2003,8.44,6.75,46.2,54.5,53.9,44.5,87.6,88.6,85.6,-0.08,-0.3,-0.73,-0.37,-0.68,-1.38,-0.77,0.66
047,2004,8.97,6.49,45.8,60,57.4,48.5,84.7,82.4,83.57,0.16,0.97,2.55,1.23,2.48,5.02,2.02,0.71
047,2005,12.19,8.34,45.9,50.6,61.2,46.5,88,89.2,88,-1.89,-2.42,-1.43,-1.91,-2.15,2.22,-0.83,-1.16
047,2006,13.3,5.05,47.6,54.3,54.8,43,89,87.8,87.27,0.96,0.67,1.04,0.89,-0.6,1.34,0.47,0.83
047,2007,10,9.3,41.4,57.8,59.3,50.5,86.8,95.1,89.43,-1.39,-1.69,-2.49,-1.86,-1.34,-2.91,-1.49,-1.46
047,2008,17.84,7.26,43.6,51,58.9,44.7,87.2,85.2,86.33,3.16,3.48,-0.48,2.05,1.96,-1.44,0.19,3.5
047,2009,6.89,7.48,44.8,55.2,59.1,44,82.1,84.3,84.3,1.44,2.44,2.14,2.01,3.44,-0.14,1.18,1.52
047,2010,7.24,6.69,49.3,57.7,57.4,44.4,89.9,91.6,90.13,-0.95,-0.59,-0.93,-0.82,0.79,-1.21,-0.2,-0.98
047,2011,10.42,7.61,47.3,55.4,56.5,44.4,91.8,88,88.67,3.66,4.02,3.1,3.59,2.2,-1.52,1.29,2.9
047,2012,6.85,11.73,45.8,59,56.5,45.2,97.8,89.2,92,-3.56,-4.64,-4.78,-4.33,-4.34,-1.86,-3.31,-2.58
047,2013,12.35,3.79,43.7,55.5,58.9,46.1,84.3,85.2,84.27,2.82,3.78,3.15,3.25,3.76,-0.72,1.91,2.15
047,2014,4.9,9.28,46.2,56.4,56.1,47.9,83.1,84.6,84.17,1.77,1.8,2.51,2.03,0.62,2.7,1.36,1.69
047,2015,10.03,6.2,46.8,57.5,59.8,47.5,85.9,84.3,84.6,3.74,3.72,3.4,3.62,1.11,0.18,2.19,2.21
047,2016,8.67,11.87,45,54.2,61.6,52.2,87.8,87.5,88,1.02,1.74,2.6,1.79,2.47,3.11,1.34,1.72
047,2017,5.98,4.62,49.8,56.1,58.9,50.2,89.5,84.2,86.8,-1.14,-1.21,-1.64,-1.33,-0.57,-1.66,-1.09,-0.89
047,2018,14.78,4.43,38.2,62.2,64.3,47.2,87.7,86.4,87.07,1.77,1.44,1.78,1.66,-0.42,1.46,1.54,0.64
047,2019,15.28,9.12,45.9,57.2,62.9,46.2,88.1,85.9,85.8,5.09,4.8,5.15,5.01,0.68,2.55,1.8,4.87
047,2020,15.84,7.18,41.5,53.7,57.5,44.4,89.3,84.8,86.77,3.28,4.46,4.32,4.02,4.54,0.97,1.7,3.81
047,2021,11.85,7.08,43.5,52.2,59.2,53.6,86.2,87.2,86.13,1.67,2.66,3.12,2.48,3.48,2.2,2.12,1.61
047,2022,12.46,5.09,44,58.2,57.7,42.8,87.7,85.6,86.77,0.69,1.75,2.23,1.56,3.39,1.96,1.24,1.37
047,2023,13.76,4.99,43.8,54.3,58,48,88.1,85,86.03,-1.04,-1.01,0.86,-0.4,-0.24,2.59,0.33,-0.65
047,2024,9.14,2.99,48.5,60.5,59.7,46.1,86.2,86.1,86.3,-0.61,1.13,0.88,0.47,3.39,-0.41,0.46,-0.08
047,2025,7.9,9.24,46.6,55.3,59,50.3,89.8,84.8,86.53,1.41,2.12,-0.44,1.03,2.54,-1.32,0.44,1.54
049,1980,6.49,5.55,40.8,52.6,56.4,39.7,91.4,90.3,88.23,0.1,0.41,0.47,0.33,0.98,0.31,0.53,-1.13
049,1981,4,2.15,47.8,48.6,54.4,43.1,85.9,82.7,84.07,0.35,1.21,2.24,1.27,2.68,3.49,1.69,0.8
049,1982,10.98,3.98,37.7,57,55.2,43.7,85,81.6,81.4,1.49,2.08,2.22,1.93,2.21,1.07,1.37,1.35
049,1983,5.05,10.88,39.5,49.4,55.1,46.3,90.3,91.7,88.57,3.42,-0.57,-1.44,0.47,-1.72,-2.78,-0.79,3.01
049,1984,7.13,10.59,42.6,49.5,54.2,50.8,85.6,87.2,86.5,-0.96,-1.68,-2.34,-1.66,-2.46,-2.52,-2.62,3
049,1985,11.79,9.14,47.1,53.6,56.8,48.2,85.5,80.9,81.93,2.45,1.83,2.79,2.36,-1.11,3.44,1.61,1.8
049,1986,4.62,13.34,45,55.2,59.8,46.6,88.9,82.4,85.7,-2.36,1.02,0.65,-0.23,3.07,-0.79,-0.03,-1.75
049,1987,4.6,3.53,40.6,57.5,55.4,36.9,87.1,86.7,86.9,-2.11,-1.12,-1.54,-1.59,2.33,-1.62,-0.18,-1.89
049,1988,11.25,11.04,40.4,50.9,56.8,38.2,90.2,91,90,-2.57,-2.76,-3.64,-2.99,-1.38,-3.48,-2.8,-1.55
049,1989,8.7,8.69,42.2,49.1,54.1,45,86.1,85.3,84.93,0.6,0.37,0.29,0.42,-0.51,-0.12,-0.42,0.9
049,1990,9.3,2.71,41.1,51.2,58,41.6,86.7,84,84.93,1.8,1.74,1.98,1.84,0.39,1.27,0.92,1.6
049,1991,7.31,12.22,47.4,60.3,55.9,46.5,88.5,87.8,87.77,-1.19,-1.53,-1.64,-1.45,-1.38,-0.82,-1.35,-0.64
049,1992,6.06,5.61,42.2,50.7,54.7,42.4,86,80.8,82.87,-1.92,0.19,0.07,-0.55,0.57,-0.29,-0.87,-1.07
049,1993,9.6,10.19,40.9,53.1,53.8,41,87.9,86.4,85.77,1.65,2.89,3.17,2.57,4.22,1.75,2.03,1.79
049,1994,5.65,9.39,42.8,48.4,53.7,45.9,86,83.8,85.33,-0.03,-0.15,-0.66,-0.28,-0.36,-1.57,-0.32,-0.4
049,1995,8.36,6.38,40.9,52.4,52.1,44.2,87.6,90,87.07,1.66,-0.17,-0.08,0.47,-0.5,0.2,0.03,1.7
049,1996,6.96,4.49,38.5,54.6,54.1,44.3,85.5,86.3,84.93,-0.15,-0.58,-1.26,-0.66,-1.35,-2.21,-1.33,2.33
049,1997,11.36,6.63,37.5,47.7,55.2,44.5,87.1,82.3,83.1,-0.45,-0.64,-0.47,-0.52,-0.7,0.31,-0.15,-0.48
049,1998,10.43,4.49,43.9,58.4,60.2,46.8,84.9,85,84.3,1.9,2.28,0,1.39,1.7,0,1.5,1.08
049,1999,12.36,4.47,46.6,53.2,51.2,42.6,89.7,84.9,85.73,1.83,-0.1,-0.3,0.48,-0.29,-0.63,0.3,1.37
