state,state_ansi,county,county_ansi,ag_district,ag_district_code,year,is_county_estimate,acres_planted,acres_harvested,production_bu,yield_bu_ac
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1985,1,99100,98000,3303200,33.5
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1986,1,98500,97200,3057900,31.5
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1987,1,91400,90500,2620500,29
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1988,1,83800,82300,2027700,24.5
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1989,1,89800,88800,2513600,28.5
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1990,1,92800,92700,2367600,25.5
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1991,1,91000,89800,2469500,27.5
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1992,1,89000,88200,2910600,33
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1993,1,87000,85000,3102500,36.5
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1994,1,93000,92600,3055800,33
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1995,1,103000,102200,2861600,28
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1996,1,92000,91200,2462400,27
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1997,1,95000,94200,3297000,35
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1998,1,107000,106900,3794950,35.5
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,1999,1,104000,103800,3840600,37
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2000,1,100000,99200,4067200,41
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2001,1,102000,100400,4016000,40
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2002,1,100000,99600,2788800,28
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2003,1,104000,103600,2900800,28
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2004,1,92000,90700,4172200,46
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2005,1,93000,92300,3968900,43
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2006,1,102000,101600,3860800,38
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2007,1,93000,92900,2601200,28
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2008,1,106000,105800,4761000,45
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2009,1,105000,104800,3563200,34
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2010,1,87000,86700,4097000,47.3
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2011,1,91000,90800,3451000,38
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2012,1,88000,84400,2342000,27.7
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2013,1,92500,92300,3921000,42.5
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2014,1,95000,94800,4800000,50.6
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2015,1,81800,81600,3927000,48.1
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2016,1,108000,105700,5638000,53.3
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2017,1,104500,104000,4773000,45.9
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2018,1,120000,117000,7084000,60.5
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2019,1,96700,96200,4477000,46.5
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2020,1,102000,101600,5578000,54.9
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2021,1,101500,100600,6046000,60.1
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2022,1,104000,103600,5625000,54.3
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2023,1,95500,95100,5468000,57.5
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2024,1,112500,111800,5814000,52
ILLINOIS,17,MARION,121,EAST SOUTHEAST,70,2025,1,99700,98700,4264000,43.2
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1980,1,65200,65000,2556700,39.5
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1981,1,63500,63000,2646500,42
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1982,1,63700,63500,2604700,41
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1983,1,62000,62000,2285500,37
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1984,1,62700,62000,2259800,36.5
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1985,1,64400,64000,3028200,47.5
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1986,1,64000,63800,2771800,43.5
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1987,1,62800,62300,2674800,43
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1988,1,62900,62700,1607900,25.5
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1989,1,68800,68700,3104600,45
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1990,1,68000,67900,2968200,43.5
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1991,1,69000,68400,2736000,40
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1992,1,76000,75500,3322000,44
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1993,1,69000,68000,3264000,48
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1994,1,71000,70900,3580450,50.5
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1995,1,77000,76500,3174750,41.5
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1996,1,76000,75900,3339600,44
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1997,1,80000,79700,3825600,48
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1998,1,85000,84600,4060800,48
ILLINOIS,17,MARSHALL,123,CENTRAL,40,1999,1,81000,80700,3470100,43
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2000,1,81000,80800,3716800,46
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2001,1,82000,81600,3835200,47
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2002,1,79000,78700,3698900,47
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2003,1,77000,76900,2691500,35
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2004,1,72000,71600,3794800,53
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2005,1,68000,67700,3385000,50
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2006,1,72000,71700,3728400,52
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2007,1,57000,56900,2845000,50
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2008,1,63000,62700,3197700,51
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2009,1,64000,63700,2930200,46
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2010,1,67000,66800,3555000,53.2
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2011,1,64000,63900,3570000,55.9
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2012,1,66000,65500,2950000,45
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2013,1,74400,74300,4015000,54
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2014,1,76600,76400,4626000,60.5
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2015,1,79800,79600,4786000,60.1
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2016,1,76800,76500,4843000,63.3
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2017,1,81000,80600,4848000,60.1
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2018,1,83000,80900,5301000,65.5
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2019,1,77300,77200,4155000,53.8
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2020,1,83300,82900,5231000,63.1
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2022,1,86300,86000,5513000,64.1
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2023,1,80900,80500,5538000,68.8
ILLINOIS,17,MARSHALL,123,CENTRAL,40,2025,1,81600,81100,5961000,73.5
ILLINOIS,17,MASON,125,CENTRAL,40,1980,1,103400,103000,3428100,33.5
ILLINOIS,17,MASON,125,CENTRAL,40,1981,1,110000,108000,4536900,42
ILLINOIS,17,MASON,125,CENTRAL,40,1982,1,109100,108500,4287700,39.5
ILLINOIS,17,MASON,125,CENTRAL,40,1983,1,108700,108000,2764700,25.5
ILLINOIS,17,MASON,125,CENTRAL,40,1984,1,104400,103000,3210900,31
ILLINOIS,17,MASON,125,CENTRAL,40,1985,1,102100,101000,4270400,42.5
ILLINOIS,17,MASON,125,CENTRAL,40,1986,1,104000,103600,3983600,38.5
ILLINOIS,17,MASON,125,CENTRAL,40,1987,1,98200,97400,2966100,30.5
ILLINOIS,17,MASON,125,CENTRAL,40,1988,1,93600,93300,2158000,23
ILLINOIS,17,MASON,125,CENTRAL,40,1989,1,84000,83900,2958200,35.5
ILLINOIS,17,MASON,125,CENTRAL,40,1990,1,81400,80000,3182800,40
ILLINOIS,17,MASON,125,CENTRAL,40,1991,1,91000,88000,3168000,36
ILLINOIS,17,MASON,125,CENTRAL,40,1992,1,92000,91400,3884500,42.5
ILLINOIS,17,MASON,125,CENTRAL,40,1993,1,82000,75000,3037500,40.5
ILLINOIS,17,MASON,125,CENTRAL,40,1994,1,89000,88700,3902800,44
ILLINOIS,17,MASON,125,CENTRAL,40,1995,1,75000,74300,2860550,38.5
ILLINOIS,17,MASON,125,CENTRAL,40,1996,1,82000,81900,3071250,37.5
ILLINOIS,17,MASON,125,CENTRAL,40,1997,1,86000,85700,3556550,41.5
ILLINOIS,17,MASON,125,CENTRAL,40,1998,1,97000,96200,4425200,46
ILLINOIS,17,MASON,125,CENTRAL,40,1999,1,96000,95000,4180000,44
ILLINOIS,17,MASON,125,CENTRAL,40,2000,1,98000,97900,4307600,44
ILLINOIS,17,MASON,125,CENTRAL,40,2001,1,105000,104200,4480600,43
ILLINOIS,17,MASON,125,CENTRAL,40,2002,1,95000,94700,4450900,47
ILLINOIS,17,MASON,125,CENTRAL,40,2003,1,95000,94900,3985800,42
ILLINOIS,17,MASON,125,CENTRAL,40,2004,1,89000,88600,4341400,49
ILLINOIS,17,MASON,125,CENTRAL,40,2005,1,79000,78300,3053700,39
ILLINOIS,17,MASON,125,CENTRAL,40,2006,1,88000,87700,4121900,47
ILLINOIS,17,MASON,125,CENTRAL,40,2007,1,66000,65800,2434600,37
ILLINOIS,17,MASON,125,CENTRAL,40,2008,1,68000,65000,3185000,49
ILLINOIS,17,MASON,125,CENTRAL,40,2009,1,75000,73900,3399400,46
ILLINOIS,17,MASON,125,CENTRAL,40,2010,1,76000,75800,3692000,48.7
ILLINOIS,17,MASON,125,CENTRAL,40,2011,1,81000,80400,3559000,44.3
ILLINOIS,17,MASON,125,CENTRAL,40,2012,1,74000,73700,2709000,36.8
ILLINOIS,17,MASON,125,CENTRAL,40,2013,1,71400,71400,3601000,50.4
ILLINOIS,17,MASON,125,CENTRAL,40,2014,1,75300,75100,3997000,53.2
ILLINOIS,17,MASON,125,CENTRAL,40,2015,1,75200,74900,3850000,51.4
ILLINOIS,17,MASON,125,CENTRAL,40,2016,1,80500,80200,4750000,59.2
ILLINOIS,17,MASON,125,CENTRAL,40,2017,1,96100,95500,5934000,62.1
ILLINOIS,17,MASON,125,CENTRAL,40,2019,1,85000,84900,4707000,55.4
ILLINOIS,17,MASON,125,CENTRAL,40,2020,1,88000,87600,5361000,61.2
ILLINOIS,17,MASON,125,CENTRAL,40,2021,1,94400,93700,6062000,64.7
ILLINOIS,17,MASON,125,CENTRAL,40,2022,1,99000,98700,6179000,62.6
ILLINOIS,17,MASON,125,CENTRAL,40,2023,1,89500,89100,6068000,68.1
ILLINOIS,17,MASON,125,CENTRAL,40,2024,1,98900,98500,6600000,67
ILLINOIS,17,MASON,125,CENTRAL,40,2025,1,91100,90600,6206000,68.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1980,1,27300,27000,497700,18.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1981,1,28200,28000,652000,23.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1982,1,25600,25500,809400,31.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1983,1,22400,22000,337500,15.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1984,1,24900,24000,667200,28
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1985,1,23800,23500,708300,30
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1986,1,24900,24800,705900,28.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1987,1,22900,22600,575400,25.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1988,1,20100,18000,524900,29
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1989,1,23500,23400,685600,29.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1990,1,26300,25700,782600,30.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1991,1,26000,25800,722400,28
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1992,1,29000,28800,1123200,39
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1993,1,27000,26000,780000,30
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1994,1,31000,30100,1128750,37.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1995,1,31000,30100,993300,33
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1996,1,37000,36900,1236150,33.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1997,1,32000,31900,941050,29.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1998,1,42000,41900,1194150,28.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,1999,1,39000,38800,814800,21
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2000,1,36000,35800,1217200,34
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2001,1,38000,37800,1436400,38
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2002,1,42000,41800,877800,21
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2003,1,39000,38900,1594900,41
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2004,1,39000,38900,1400400,36
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2005,1,37000,35700,1428000,40
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2006,1,34000,33800,1318200,39
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2007,1,25000,24800,595200,24
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2008,1,35000,34900,1396000,40
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2009,1,40000,39700,1746800,44
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2010,1,32000,31900,1062000,33.3
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2011,1,33000,32900,1292000,39.3
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2012,1,31000,30400,953000,31.3
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2013,1,36200,36200,1824000,50.4
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2014,1,34400,34300,1553000,45.3
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2015,1,34900,34800,1746000,50.2
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2016,1,36000,35900,1707000,47.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2019,1,31400,30000,1306000,43.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2020,1,35700,35500,1832000,51.6
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2021,1,35600,35300,1853000,52.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2022,1,36700,36300,1815000,50
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2023,1,35600,35400,1781000,50.3
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2024,1,38000,37800,1871000,49.5
ILLINOIS,17,MASSAC,127,SOUTHEAST,90,2025,1,33300,33000,1630000,49.4
ILLINOIS,17,MCDONOUGH,109,WEST,30,1980,1,116800,116000,4381000,38
ILLINOIS,17,MCDONOUGH,109,WEST,30,1981,1,113500,112000,4487000,40
ILLINOIS,17,MCDONOUGH,109,WEST,30,1982,1,110700,110500,4567600,41.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,1983,1,112900,112500,3654300,32.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,1984,1,109200,108000,3825300,35.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,1985,1,106700,106000,4415600,41.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,1986,1,109900,109400,4862200,44.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,1987,1,110500,109800,4001500,36.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,1988,1,122700,122500,4188500,34
ILLINOIS,17,MCDONOUGH,109,WEST,30,1989,1,119000,118800,4424700,37
ILLINOIS,17,MCDONOUGH,109,WEST,30,1990,1,122600,120000,5363600,44.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,1991,1,124000,121900,5790250,47.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,1992,1,128000,127600,5805800,45.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,1993,1,122000,120000,5460000,45.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,1994,1,120000,119200,6079200,51
ILLINOIS,17,MCDONOUGH,109,WEST,30,1995,1,123000,122600,4904000,40
ILLINOIS,17,MCDONOUGH,109,WEST,30,1996,1,125000,124800,5803200,46.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,1997,1,130000,129300,6141750,47.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,1998,1,132000,131600,6777400,51.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,1999,1,136000,135400,6363800,47
ILLINOIS,17,MCDONOUGH,109,WEST,30,2000,1,128000,127700,5746500,45
ILLINOIS,17,MCDONOUGH,109,WEST,30,2001,1,126000,125200,6009600,48
ILLINOIS,17,MCDONOUGH,109,WEST,30,2002,1,124000,123700,6308700,51
ILLINOIS,17,MCDONOUGH,109,WEST,30,2003,1,119000,118800,5227200,44
ILLINOIS,17,MCDONOUGH,109,WEST,30,2004,1,124000,123700,6432400,52
ILLINOIS,17,MCDONOUGH,109,WEST,30,2005,1,118000,117500,5757500,49
ILLINOIS,17,MCDONOUGH,109,WEST,30,2006,1,120000,119500,5855500,49
ILLINOIS,17,MCDONOUGH,109,WEST,30,2007,1,103000,102900,5042100,49
ILLINOIS,17,MCDONOUGH,109,WEST,30,2008,1,105000,104800,5659200,54
ILLINOIS,17,MCDONOUGH,109,WEST,30,2009,1,109000,108800,5657600,52
ILLINOIS,17,MCDONOUGH,109,WEST,30,2010,1,108000,107400,5707000,53.1
ILLINOIS,17,MCDONOUGH,109,WEST,30,2011,1,102000,101800,5956000,58.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,2012,1,102000,101500,5070000,50
ILLINOIS,17,MCDONOUGH,109,WEST,30,2013,1,111500,111500,6077000,54.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,2014,1,113000,112900,6142000,54.4
ILLINOIS,17,MCDONOUGH,109,WEST,30,2015,1,110500,109800,6556000,59.7
ILLINOIS,17,MCDONOUGH,109,WEST,30,2016,1,116000,115700,7231000,62.5
ILLINOIS,17,MCDONOUGH,109,WEST,30,2017,1,121500,121200,7843000,64.7
ILLINOIS,17,MCDONOUGH,109,WEST,30,2018,1,123000,119900,8315000,69.3
ILLINOIS,17,MCDONOUGH,109,WEST,30,2019,1,122000,121500,7312000,60.2
ILLINOIS,17,MCDONOUGH,109,WEST,30,2020,1,121000,120500,7845000,65.1
ILLINOIS,17,MCDONOUGH,109,WEST,30,2022,1,123000,122600,8128000,66.3
ILLINOIS,17,MCDONOUGH,109,WEST,30,2023,1,128000,127500,8645000,67.8
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1980,1,49200,49000,1800400,36.5
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1981,1,42900,42500,1655400,39
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1982,1,45800,45500,1688500,37
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1983,1,38600,38500,1378400,36
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1984,1,41000,40000,1249500,31
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1985,1,38300,38000,1396700,37
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1986,1,40400,40200,1385200,34.5
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1987,1,38500,38200,1640100,43
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1988,1,45500,44100,1130900,25.5
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1989,1,45500,45200,1907900,42
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1990,1,45800,45600,1903800,42
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1991,1,52000,51900,1427250,27.5
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1992,1,62000,61700,2529700,41
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1993,1,58000,56000,1960000,35
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1994,1,60000,59600,2860800,48
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1995,1,64000,63900,2939400,46
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1996,1,75000,74400,2529600,34
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1997,1,75000,74600,3319700,44.5
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1998,1,78000,77800,3890000,50
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,1999,1,82000,81400,3581600,44
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2000,1,73000,72500,2175000,30
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2001,1,77000,76400,3285200,43
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2002,1,70000,69500,2224000,32
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2003,1,74000,73900,2143100,29
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2004,1,57000,56900,2446700,43
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2005,1,63000,62700,2257200,36
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2006,1,62000,61700,2899900,47
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2007,1,42000,41900,2011200,48
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2008,1,47000,46700,1821300,39
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2009,1,50000,49900,2145700,43
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2010,1,53000,52800,2982000,56.5
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2011,1,47000,46900,2374000,50.6
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2012,1,48000,47900,2022000,42.2
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2013,1,49300,49200,2454000,49.9
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2014,1,53800,53800,3013000,56
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2015,1,59900,59900,3349000,55.9
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2016,1,57700,57600,3407000,59.1
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2017,1,65000,64700,3057000,47.2
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2018,1,64000,62200,3663000,58.9
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2020,1,62400,62100,3260000,52.5
ILLINOIS,17,MCHENRY,111,NORTHEAST,20,2025,1,55800,55500,3663000,66
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1980,1,283100,282000,10523400,37.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1981,1,295900,293000,11270300,38.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1982,1,291600,290500,12642500,43.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1983,1,289800,289500,10968100,38
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1984,1,299500,296000,10504900,35.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1985,1,297800,294000,15390500,52.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1986,1,287700,286600,12880700,45
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1987,1,287600,285500,12542600,44
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1988,1,297300,296700,7608700,25.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1989,1,294000,293600,14434400,49
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1990,1,305500,305400,14249700,46.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1991,1,300000,297300,11446150,38.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1992,1,319000,316800,15048000,47.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1993,1,300000,298000,14155000,47.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1994,1,308000,305900,14530250,47.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1995,1,298000,296500,13490750,45.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1996,1,308000,307800,14466600,47
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1997,1,316000,314200,14767400,47
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1998,1,329000,328400,15763200,48
ILLINOIS,17,MCLEAN,113,CENTRAL,40,1999,1,323000,322100,16105000,50
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2000,1,311000,310700,14602900,47
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2001,1,306000,304300,14910700,49
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2002,1,305000,304500,16443000,54
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2003,1,290000,289600,10425600,36
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2004,1,268000,266700,14401800,54
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2005,1,264000,262200,14158800,54
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2006,1,276000,275100,14855400,54
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2007,1,226000,225600,12182400,54
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2008,1,243000,242000,12342000,51
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2009,1,244000,241500,13041000,54
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2010,1,271000,270000,15805000,58.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2011,1,261000,260500,14581000,56
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2012,1,282000,281000,14701000,52.3
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2013,1,287500,287000,16561000,57.7
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2014,1,294500,294000,18584000,63.2
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2015,1,300000,299500,19341000,64.6
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2016,1,297500,297000,18950000,63.8
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2017,1,311500,310000,20699000,66.8
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2018,1,312000,304000,20531000,67.5
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2019,1,297500,297000,18123000,61
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2020,1,307500,306500,19592000,63.9
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2021,1,306000,303500,20460000,67.4
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2022,1,309000,308000,21186000,68.8
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2023,1,302000,300500,21587000,71.8
ILLINOIS,17,MCLEAN,113,CENTRAL,40,2024,1,306500,305000,22634000,74.2
